              x               y               z
     0.06889908       0.9589284       0.8991986
     0.03850374       0.9727127       0.9569611
     0.07390983       0.9677184       0.8833715
     0.07354756       0.9673496       0.8903561
     0.09258033       0.9631426        0.895178
     0.06876651       0.9693844       0.8924918
     0.08748587       0.9575675       0.9024142
     0.09256192       0.9579326       0.9158478
     0.07031829       0.9773096       0.9058153
     0.06604177       0.9725471       0.9122299
     0.08112594       0.9456701       0.8332227
     0.07240725       0.9601438       0.9006952
     0.09911359       0.9616751        0.891266
     0.04985822        0.936519       0.8666949
     0.07454772       0.9616632       0.9227991
     0.06513399       0.9539581       0.8983425
     0.07947498       0.9736632       0.9076172
     0.09320951       0.9624295       0.9015801
      0.0696887       0.9792229       0.9078793
     0.05917306       0.9735178       0.9026029
     0.05647325        0.967092       0.8983607
     0.07024159       0.9686204       0.8903734
     0.07428343       0.9646089       0.8845894
     0.07384957       0.9656801       0.9388016
      0.0857799       0.9669359       0.8761867
     0.08066631       0.9712623       0.9105144
     0.08314096       0.9993153        0.894573
     0.07686559        0.939583       0.8768914
     0.08660233       0.9593843        0.892149
      0.0511514       0.9174288       0.9255633
     0.06025621       0.9622138        0.887494
     0.09839489       0.9533263       0.8704599
     0.07989008       0.9827025       0.8964558
     0.07395178       0.9815418       0.9381858
     0.09114914       0.9714371       0.8921827
     0.08634605       0.9635737       0.9203046
     0.06258301       0.9492303       0.8998983
     0.07971536       0.9736081       0.8853549
     0.08960398       0.9617775       0.8987166
     0.06130706       0.9589785       0.8942557
     0.07432264       0.9687416       0.8853905
     0.08215881       0.9756944       0.8915281
     0.07980174       0.9649938       0.9136482
     0.09551766        0.970542       0.8938001
      0.1190887       0.9683701       0.9143407
     0.08139808       0.9600238        0.907869
     0.09854454       0.9453791       0.9063907
      0.1347953       0.9700821       0.9436784
     0.08446045       0.9747308       0.9092997
       0.079961       0.9726686       0.9095239
     0.07025604       0.9583496       0.9068018
     0.09619008       0.9926676       0.8948581
     0.07039829       0.9710828       0.9003838
      0.1062885       0.9308414       0.9196215
     0.08840407       0.9800364       0.9149028
     0.07151709       0.5199917       0.8338767
     0.06764506       0.5051997        0.816797
     0.07624089       0.4969697       0.8287389
     0.09100458       0.5046042       0.8434696
     0.05871215       0.5066442       0.8072161
      0.0701906       0.5218303       0.8299888
     0.06514921       0.5047833       0.8206467
     0.09408286       0.5260444       0.8259676
     0.06561535       0.5011491       0.8401905
     0.07380753       0.4897755       0.8230943
     0.06117591       0.5006781       0.8111722
     0.07053604       0.4993875       0.8254926
     0.06757678       0.5006777       0.8197775
     0.08028612       0.5156415       0.8296937
      0.0575324       0.5160618       0.8214423
     0.06190545       0.5171169        0.816278
     0.06845504       0.5243298       0.8199668
     0.05918581       0.5228727       0.8180068
     0.06770309       0.5044627       0.8344009
     0.06599029       0.5006751       0.8177431
     0.05851325       0.5025189       0.8209747
     0.08248113       0.5188541       0.8265622
     0.07616936       0.5056345       0.8130086
     0.07607199       0.5082537       0.8159685
      0.0702557       0.4979317        0.818221
      0.0523114       0.5071369       0.8285979
     0.04801384       0.5712359       0.7925781
     0.08944089       0.5660391       0.8300085
     0.05927711       0.5149714       0.8234411
     0.09909535       0.5299238        0.831609
     0.08186057       0.5133613       0.8024018
     0.07713036        0.528108       0.8082683
     0.04591057       0.5038475       0.8239269
     0.09639653       0.5062013       0.7952883
     0.06951203       0.5100428       0.8071189
     0.08193346       0.5132918       0.8200471
     0.06554561       0.5036411       0.8225974
     0.06234678       0.5147066       0.8283616
     0.07733864        0.495859       0.7752765
      0.0737597       0.5279603       0.7961427
     0.05155809       0.5074168       0.8273845
     0.02097525       0.5607332       0.7990949
     0.06598774       0.5184345       0.8159576
       0.075579       0.5065508       0.8336726
     0.09720338       0.5532682       0.8148535
     0.06874523       0.5324451        0.821941
     0.08212629       0.5107014       0.8295199
     0.06977758       0.5011481       0.8228117
     0.07672434       0.5068414       0.8152083
      0.1030178       0.5141889       0.8269249
     0.07981629       0.5185786       0.8278217
     0.08696447       0.5155008        0.824427
     0.08145789       0.5014005       0.8042893
     0.07818441       0.5038908       0.8202216
    0.009521421       0.5309268       0.8098875
     0.08904109       0.5348115       0.7931537
     0.06224201       0.5078461       0.8329665
      0.1098274       0.5086028       0.8318658
     0.05797312       0.5056581       0.8078703
     0.06127353       0.5088302       0.8206632
     0.08434451       0.5240053       0.7833878
     0.05544954       0.5001684       0.8001618
     0.07177402       0.5211731       0.8173582
     0.07752795       0.5069385       0.8162967
     0.07489501       0.5198548       0.8183078
     0.07483359       0.5224832       0.8216049
     0.08266911       0.5224919       0.8246341
     0.08119738       0.5213394       0.8327794
     0.07474719       0.5210403       0.8341143
      0.0495363       0.4973908       0.8459952
     0.08731295       0.5117638       0.8053013
     0.06116889       0.5031174       0.8372481
     0.07903939        0.510031       0.8330652
     0.06192735       0.5133926       0.8138858
     0.06019706       0.4945025       0.8220545
      0.0675207       0.5237921       0.8215504
     0.07852229       0.5177206       0.8154187
     0.07219509       0.5042142       0.8305365
      0.0634109       0.4909474        0.816563
     0.08017826         0.50899       0.8156862
     0.08095698       0.5093186       0.8202289
     0.09544912       0.4805435       0.8313829
     0.06798223       0.5223761       0.8222601
     0.06987127       0.5066446       0.8322468
      0.0639545       0.5210198       0.8183426
     0.04344071       0.5175802        0.836248
      0.1057529       0.5026813       0.8575852
     0.03867785       0.4729959       0.8112956
     0.07499588       0.5087174       0.8332478
     0.06290932        0.507446       0.8182176
     0.06388473       0.5070988       0.8299447
     0.06883524       0.5409963       0.8372774
      0.0839709       0.5394189       0.8510869
     0.07229846       0.5130375       0.8119998
     0.07711966       0.5128777       0.8435127
     0.09645381       0.5380486       0.8072188
     0.06868245       0.5052027       0.8310575
     0.07950412       0.4965348        0.834326
     0.06917997       0.5032386       0.8336318
     0.05934189        0.510065       0.8159819
     0.01162758       0.8780907       0.5929876
    0.003724714       0.8598803       0.6108937
     0.05590051       0.8796556       0.5998339
     0.01649505       0.8744967       0.5888952
    0.000265137       0.8617188       0.6257574
     0.02100651       0.8792136       0.6028894
     0.02266403       0.8718753       0.6109953
     0.02121092       0.8516176       0.6022711
  -0.0004640107       0.9155983         0.59504
    0.007746696       0.8559461       0.6198628
      0.0230366       0.8804114       0.6568404
     0.01179442       0.8541126       0.6175099
    0.005288013       0.8537925       0.6105834
     0.02952736       0.8450925       0.5914115
      0.0109624       0.8557458       0.6173667
   0.0002689801       0.8653144       0.6065785
   -0.003059929       0.8327687        0.629176
   0.0002974323       0.8626339       0.6017311
    0.003869544       0.8200699       0.5560684
     0.05769552       0.8214663       0.5990625
     0.01216313       0.8687871       0.5962502
    0.009578856        0.823223       0.5931067
     0.03335521       0.8478303        0.616569
    0.007542466       0.8633292       0.6383031
     0.01505742       0.8595342       0.5952654
     0.01464124       0.8606591       0.5878077
     0.02970698       0.8741004       0.6171908
     0.02191753       0.8543364       0.6185771
      0.0125661       0.8473296       0.6277094
     0.01272555       0.8911337       0.6188979
    0.002833653        0.878866       0.6182491
      0.0394371       0.8348547       0.5987058
    0.009599619       0.9039264       0.5855206
     0.01794804       0.8609589       0.5981257
     0.03984284       0.8724225       0.5821947
   0.0009205613       0.8760574        0.614333
      0.0234411         0.85802        0.626777
    -0.02151334       0.8817242       0.6002566
     0.01391603       0.8417457       0.6200327
     0.01860147       0.8485711        0.597255
    0.005105648       0.8606034       0.6141426
     0.01097782        0.870569       0.5603697
       0.032957       0.8532026       0.6148296
     0.01268529       0.8483988       0.6314659
     0.00021122       0.8616768       0.6045655
     0.01168921       0.8472552       0.5979888
     0.01326448       0.9243985       0.5818809
       0.007586       0.8672784       0.6023775
       0.014628       0.8641243        0.620359
    0.006719178       0.8576375       0.5957394
    0.008907778       0.8540857       0.5968365
    0.003994388       0.8740203        0.633034
    0.004122954       0.8551715       0.6122257
     -0.0167261       0.8570364       0.6157238
     0.01979773        0.795854       0.6194683
    0.009987998       0.8588702       0.5941359
     0.01372274       0.8524417       0.6138345
     0.01393161       0.9007526       0.5650752
     0.03492574       0.8521764       0.5982243
    0.005913245       0.8521281       0.5980682
    0.007750347       0.9056465        0.567737
     0.02473327        0.861562       0.6038263
    0.002902979        0.862802       0.6041808
     0.02094128       0.8439377       0.6432731
     0.02143923       0.8731422       0.6216537
   0.0001602315        0.855529       0.5982307
      0.0213808       0.8481637        0.596429
   -0.002080477       0.8570387       0.5986631
      0.0014599       0.8644538        0.613014
     0.03034947       0.8341549       0.6136171
    0.005766854       0.8592535       0.6228434
   4.593098e-06       0.8652315       0.5987808
     0.02575975       0.8584983       0.6099017
    0.009664869       0.9057623       0.6022302
      0.0118845         0.85785       0.5857269
     0.01212313       0.8537207       0.5984873
     0.01892396       0.8514677       0.6103471
     0.01573559       0.8476039       0.6159937
     0.01236071       0.8664435       0.6148521
   -0.005834464       0.8229214       0.6327511
     0.01201849       0.8662272       0.5828098
     0.01783489       0.8630247       0.5975979
     0.01926039       0.8439327        0.609196
     0.02508082       0.8532712       0.5977768
     0.02713464       0.8207453       0.5560972
     0.02298787       0.8344417       0.6031219
    -0.02776701       0.8940693       0.5855084
    0.007504263       0.8557496       0.5991196
     0.02817217       0.8600572       0.6200138
     0.03048872       0.8752295       0.6006383
     0.02352248       0.8634765       0.6064131
    0.008007864       0.8757145       0.6061974
     -0.0333989       0.8310357       0.6276577
     0.00501814       0.8511253       0.6021759
     0.00263653       0.8697048       0.6038437
     0.01730209       0.8383812       0.6111694
     0.01019616       0.8503484       0.5992195
    -0.02230934       0.8525978       0.5994268
     0.01958549       0.8856253       0.6027155
     0.01412374       0.8970505       0.6012025
      0.2482218       0.5925712      0.03698149
       0.279896       0.6275185      0.01390296
      0.2653036       0.5890029      0.04062746
      0.2566222       0.6027614      0.02322096
       0.273214       0.6063019      0.01200767
      0.2607821       0.5868568      0.03855201
      0.2382814       0.5966372      0.03544686
      0.2659383       0.5916152      0.02277142
      0.2483375       0.5925299      0.03682547
      0.2477315       0.6068054       0.0321064
      0.2604033       0.6008208      0.04201693
      0.2554466       0.6050111      0.02502841
      0.2707632        0.562741      0.06145935
      0.2460091       0.5892043      0.04378311
      0.2477218       0.6430722     -0.01990356
      0.2645659       0.5876555      0.02695181
      0.2595041         0.60019      0.02119867
      0.2566026       0.6144437      0.04079136
      0.2780815       0.5978975      0.02665076
      0.2605896       0.5911252      0.02367281
      0.2667007       0.6060869      0.02373605
      0.2699846       0.5812855      0.05053168
       0.259206        0.600385      0.05326226
      0.2474179       0.5862305      0.02760862
      0.2435728       0.5889605      0.02905498
       0.264807       0.5980742      0.04045012
      0.2677186       0.5913238      0.04967973
      0.2454175       0.6103653      0.02941145
      0.2697109       0.5886788      0.03067631
      0.2507728           0.608      0.03319044
      0.2651962       0.6030999      0.01650603
      0.2458317       0.6090555      0.02748262
      0.2430913       0.6085911     -0.03020916
      0.2828628       0.6171492      0.02612173
      0.2793494       0.5866374    -0.002845857
      0.2597641       0.5859819      0.02555125
      0.2671548       0.6007931    -0.005630154
      0.2356203       0.6098723      0.04064755
      0.2311731       0.5600734      0.04653846
          0.302       0.5841666      0.01614697
      0.2619709       0.6110497      0.04594146
      0.2651449       0.6032739      0.03704858
      0.2414492       0.6077077      0.02913461
      0.2619765       0.5985584      0.04566749
      0.2562516       0.6048773      0.01999091
       0.223532       0.6119447      0.05271604
      0.2644077       0.5886887       0.0174792
      0.2502975       0.6397181      0.04273147
      0.2477064       0.5923131      0.02553408
      0.2516434       0.5660779      0.01570927
      0.2710604       0.6194357    -0.008519123
      0.3176785       0.6211069       0.0522403
      0.2467808       0.5737004      0.02383835
      0.2423569       0.6450185      0.05228262
      0.2661111       0.6042137      0.03196103
      0.2700488        0.579258      0.02598151
      0.2346793       0.5839968     0.006352006
      0.2594459       0.5964035      0.04293293
       0.272549       0.5922778      0.03746821
       0.231795       0.5665341      0.03825047
       0.258691       0.5999746      0.04408708
      0.2470475       0.5907618      0.02623977
      0.2752714       0.5919375      0.03122077
      0.2483467       0.6119694      0.02192144
      0.2632879       0.5559027     0.003163126
      0.2849656       0.5476137      0.03625137
      0.2458177       0.5926266      0.02610411
      0.2170967       0.5533706      0.01407684
      0.3054551       0.6022165      0.06878788
      0.2583445       0.6244262     0.005988198
      0.2404524        0.634501       0.0152319
      0.2799819       0.5901151      0.01583171
      0.2469321       0.6033701      0.03312078
      0.2847246       0.6055138      0.02763071
      0.2562449       0.6070167      0.03407073
      0.2495879       0.6088777      0.02747916
      0.2639143        0.606193      0.03543563
      0.2814945       0.6133415      0.03465486
      0.2461192       0.5959018      0.02424647
      0.2599416       0.5839176      0.02698883
      0.2433393       0.6065066      0.02137341
      0.2590676       0.5930579      0.02193859
      0.2654933       0.5934379      0.01521242
      0.3046071       0.5832285       0.0314172
      0.2567594       0.6096913      0.04197623
      0.2473353       0.6033416      0.03456098
      0.2688585       0.5602545      0.01849881
        0.23559       0.6003844      0.02152375
      0.2502559       0.5853192      0.04457032
      0.2535383       0.6096081      0.03198504
        0.25231       0.5874384      0.03748938
      0.2397677       0.5840829      0.04963823
      0.2529963       0.6040241      0.03885508
      0.2685481        0.597588       0.0360356
      0.2596224        0.584985      0.01935625
      0.2397747       0.6099272      0.02684265
      0.2534544       0.5913976      0.02156903
        0.25258       0.5996699      0.02076186
      0.2841857       0.5764537      0.03274681
      0.2599611       0.5874412      0.03691412
