              x               y               z
      0.3678662       0.6727408       0.5369317
      0.4106272       0.7056871       0.5311797
      0.3127974        0.507759       0.1406438
      0.5517287       0.1514857       0.6607613
      0.4239442       0.8131011       0.8680962
     0.02449762       0.2243784       0.7614485
       0.989723        0.920412       0.9095024
       0.141077      0.02587618       0.6285069
      0.6110524       0.4965017       0.9324802
      0.8850174       0.7471858       0.3929631
      0.2749704       0.1603299       0.5851591
      0.8095136      0.03913872       0.4020027
      0.1995023       0.3836987      0.03070582
     0.02341202       0.9643885       0.3702463
      0.7132834       0.6276942       0.9051804
     0.01655046       0.7821804       0.1384366
      0.9829117         0.27182       0.2990753
      0.3477062       0.8267396       0.3345777
      0.9174875       0.3423412       0.6765262
      0.1990714       0.3130852       0.7615321
      0.2053551       0.4478759       0.8979409
      0.5555187       0.3691245      0.05128214
      0.4224928       0.2864846       0.4187978
      0.2108499        0.744801       0.7786766
      0.7030655        0.884414       0.9409024
       0.828616       0.2823143       0.6934865
     0.04139852       0.7551576       0.6837196
      0.4959092       0.1421543       0.3065896
      0.2455558      0.07238093       0.3536368
      0.6131785       0.1836085       0.1901512
       0.507479       0.3524031       0.1324181
      0.9682585      0.06167405      0.07842327
      0.7242036       0.1897075      0.07428266
      0.8494814       0.2035278       0.8488027
       0.922459       0.9967132       0.2691396
      0.3547111       0.5117698       0.2888754
      0.7166018       0.6690631      0.03264556
      0.2391961       0.1910484       0.2413158
      0.1151081       0.7266937       0.5113563
      0.6222622       0.1548464     0.007567304
      0.6079528       0.6838606       0.7828752
      0.6688434       0.7238559       0.1590449
     0.06599422       0.8428612       0.6434953
      0.9083225       0.4786907       0.3632833
      0.4922027       0.8577079       0.3820988
    0.001960812       0.3767731      0.08640167
     0.03785501       0.8212577      0.05199015
      0.0779499       0.9443675       0.3108502
      0.4275712        0.154092       0.3465224
        0.14419       0.5619389       0.4489364
      0.5149688       0.7713121       0.5316266
      0.9808958       0.3528869       0.4797627
       0.258502       0.2235304       0.6447514
     0.04037672       0.4465871       0.9983338
     0.08724762     0.006065044       0.6720738
      0.7154338       0.9287598       0.6419976
      0.5168081       0.8831151       0.4059927
      0.9557801        0.584179       0.6108252
      0.8610599       0.2613618       0.7708211
      0.3218733       0.9281673       0.3509713
      0.2094603       0.6199759       0.8165961
      0.2965827       0.7596598       0.4428498
       0.772746       0.4946922       0.3513139
      0.7894209       0.7058741       0.5799084
      0.8147761       0.4717669       0.4202334
      0.3536717       0.6226517       0.5747722
      0.5087153       0.4283836       0.6044791
      0.5476489       0.6365438       0.1426952
      0.1292857       0.8511655        0.187275
     0.04809488       0.3851066       0.9803243
      0.3984621       0.9154588       0.5278376
      0.7681466       0.6665974       0.8460633
      0.2102988       0.9106614       0.9773821
      0.3220886       0.1149588       0.9222557
      0.5214726       0.2568055       0.4060355
      0.9294057       0.2917879      0.00331899
      0.5978128       0.4291818       0.8575039
      0.1617429       0.7477796       0.2777746
      0.8086424       0.2075398       0.8345524
      0.5960412      0.07837084       0.2255165
      0.2791558        0.440727       0.2170331
      0.5960613       0.3460967       0.9620391
      0.6002132       0.7656897       0.6246062
      0.1921934       0.8513865        0.508616
       0.392055       0.1665044       0.9499414
      0.7162015       0.3048968       0.9120526
      0.8402632       0.8249314       0.5128203
      0.4835814       0.4934598      0.01199599
      0.2798214       0.6290383        0.605371
      0.7801733       0.5673816       0.4072706
       0.470229       0.8816933        0.980335
      0.1232589       0.8402718       0.2765679
      0.1712568       0.5116845       0.1466037
       0.933754       0.6250892       0.2802204
      0.9669719       0.9356603         0.90973
     0.05779584       0.9521306       0.6636407
       0.418667       0.1724695       0.2977762
      0.9998451      0.06830666       0.3357406
      0.1341198      0.09423419       0.1113277
      0.2050983       0.6031827      0.04012766
      0.8827619       0.3988867       0.9598527
      0.4458278       0.7849573       0.1561624
      0.7699667       0.3798321       0.5735259
      0.5298999      0.08994729       0.8899128
      0.4853914       0.5350779       0.8630082
       0.507927       0.5170735       0.8546486
      0.2102041       0.3358903       0.1304312
      0.3030238       0.1195609       0.3802985
      0.7386948       0.5605389       0.7774718
      0.8040311       0.9687409       0.2376898
      0.3152433      0.06560904       0.1547198
     0.02865413       0.7219556       0.9418418
      0.8563484      0.04298573       0.5053098
      0.1884124       0.1731275       0.3844055
      0.9856866     0.003368137        0.931616
     0.04890244       0.7880485       0.7233577
      0.1110068       0.2271493       0.8572089
      0.4500636       0.6764486       0.3422823
      0.4953042       0.4126691       0.2912523
      0.1817927       0.9246724       0.2726728
      0.6405362       0.2293247       0.3008098
      0.7736705       0.9760311       0.9909838
      0.9804301       0.9517534       0.9906523
      0.9248915       0.4322993       0.2838806
      0.3933757       0.5296179       0.9938152
      0.2543445       0.9326235       0.2190986
      0.6210308       0.3418787       0.2318242
      0.6871791       0.2093717      0.05770582
      0.9290669       0.2556825       0.8426739
      0.9020581       0.2231899       0.7724511
      0.9160193         0.06802       0.1008229
      0.3807283      0.02978086     0.006527997
       0.648101       0.8449635      0.09620771
      0.7476045       0.3474676       0.3893409
      0.7253141      0.09935455       0.1247883
      0.3609945       0.7655548       0.2646762
      0.8525524       0.4740095       0.1053861
      0.3907415       0.3509143       0.5229524
       0.131133       0.1669835        0.434483
      0.7776052       0.2524193       0.5405966
      0.1341149       0.8749109       0.6966341
      0.1053379       0.4673596        0.896749
      0.7553246       0.2670181       0.2003635
      0.4089977       0.3045651       0.7151072
      0.7050773       0.1910466       0.6392663
      0.9217444       0.4882885       0.8252243
      0.7062289       0.2757928       0.2748789
      0.5300586       0.6360831       0.1985219
      0.6947654       0.9599008       0.7214708
     0.04863409       0.5766963       0.7962343
      0.4637741        0.880017       0.6052136
      0.7691889      0.04127038        0.748088
      0.2274601       0.4649639      0.02318215
      0.4434789       0.8960496      0.08352898
      0.5785543       0.4551412       0.3552614
      0.9011312       0.5053925       0.7370123
     0.05901734       0.2449719       0.3059596
      0.2530533       0.8807693       0.5359226
      0.1991582       0.1596516       0.3894337
      0.6204112       0.4205399       0.5384393
      0.1992943        0.435421       0.1138849
      0.2370609       0.4074818        0.356234
        0.33312       0.8168067       0.1425779
      0.4333836       0.6420794       0.2969921
      0.5626265       0.7592867        0.379507
     0.04613941       0.3855404       0.4393297
     0.02952428       0.3924285       0.6317742
      0.8865086       0.4215207        0.904175
      0.7536326       0.4419917       0.1791615
      0.6651435        0.378217        0.686314
       0.422185       0.2657426       0.2273212
     0.07193288       0.9411162       0.4681324
      0.1073226       0.2279661        0.664175
      0.5283814       0.5482961       0.3310839
      0.1540777        0.116276        0.475513
      0.2897024       0.2075474       0.1122348
      0.5437292       0.6037266       0.8084676
      0.6038298       0.6636639       0.6234499
      0.6370989       0.6323654       0.2965968
      0.9604063       0.8732741       0.3252619
      0.6539804       0.5876195        0.215375
      0.1297119        0.846342       0.8552844
      0.6695978       0.7538873       0.1130351
      0.5838713       0.5306891       0.7404609
      0.6334356        0.446302      0.02944038
      0.0895938       0.2599996       0.8987296
      0.1436528       0.1922517      0.06901803
      0.8045145       0.9284484       0.9655627
      0.1911381       0.5412229       0.2416968
      0.3493755       0.9595331        0.522065
      0.6399147       0.6939044       0.9257339
      0.7451964       0.8451878       0.6430732
     0.07455219       0.5429019       0.3823441
      0.3501167       0.8872322        0.782228
       0.288056      0.01785796       0.3311306
      0.5648736       0.5683663      0.01002835
      0.4956129       0.6777924        0.738089
      0.2852919        0.777046       0.6208799
      0.1799507       0.6645591       0.1185933
       0.779177       0.1750183       0.8351046
     0.03562818       0.5219471       0.3926864
       0.844795      0.08207735       0.2029483
     0.04805734        0.302574       0.2344665
      0.6146921       0.7329453       0.3111661
     0.07133427       0.6528701       0.2166875
      0.5579343       0.4133363       0.8581047
     0.06194803       0.7811368       0.9785779
      0.2217935        0.270661       0.7726293
      0.6678795       0.3387914       0.4384669
      0.4276973       0.0489846       0.9952534
      0.5650238       0.3635899       0.2436234
      0.2598102       0.9449666       0.9431168
      0.8738414       0.8439064       0.9477152
      0.3119058       0.4999137       0.9705783
      0.8483007       0.5232899       0.5421594
      0.7001271      0.02560388       0.2843355
      0.2143885       0.1674261     0.008540403
      0.6659607       0.6985777       0.9775491
      0.7016464       0.3342869        0.408712
      0.9534489       0.8932009       0.8159994
       0.466668       0.1033793       0.7814823
      0.6281666       0.1484078       0.1511085
      0.2703604       0.1657596       0.8282921
      0.3519929       0.6705976       0.9695666
      0.6660119       0.5297476       0.8092133
       0.782617       0.8003187       0.8124814
      0.5528415       0.2690187       0.5307893
      0.1661435        0.308599      0.09145671
      0.9375556        0.927318      0.02179017
      0.1951418       0.6362429       0.7131677
      0.4442415       0.6388254       0.5704442
      0.6760696       0.7858162       0.9424364
      0.2315776       0.9808727       0.6138171
      0.9765301       0.4747113       0.8882773
      0.4728182     0.008028325       0.1665953
      0.5598662       0.7678948       0.3414891
      0.5407526        0.161548       0.5159016
      0.6449869      0.08957003     0.001221944
      0.6331626       0.2157558        0.437175
    0.008926133       0.4478417       0.6318223
     0.02381123       0.5498107       0.5908507
      0.8886189       0.5236181       0.5923909
      0.7634572       0.4471233       0.2429511
      0.3478271       0.2941311       0.2403822
      0.6917169       0.4127018       0.7005642
      0.1478303       0.6329718       0.2690538
       0.936729       0.7479525       0.8172344
      0.4410739       0.9929013       0.5437669
      0.8433217        0.821635       0.3355644
      0.3145226       0.1409979       0.7287122
      0.8624975       0.6027043       0.9249584
      0.7786726       0.3435166       0.2759282
      0.1514995       0.7369624       0.5733279
      0.9634899      0.08270444       0.6507989
