              x               y               z
      0.4492122       0.5585968    0.0006636505
      0.4820192       0.9150832       0.9573451
     0.04189488       0.2616662       0.9573455
      0.1009537       0.6728029      0.04208291
       0.861383       0.2630323       0.3395288
     0.08187511         0.21889       0.6580525
      0.5060573       0.7524745       0.7464626
      0.6390033       0.3366653       0.5586125
      0.6007035       0.6457212       0.1574046
      0.5688042      0.04804095       0.3527376
        0.70459       0.7498835        0.981984
      0.7009562        0.460532       0.7380007
      0.1053275      0.06544793       0.3803304
      0.1299598       0.3168449       0.7890197
      0.1996948       0.6201262        0.173701
      0.9063741        0.308864       0.2652678
      0.9296421       0.2998043       0.3796737
      0.9050903       0.1804347       0.2092703
      0.4843116       0.3839014       0.3879134
      0.5893235       0.1090403       0.6333838
      0.1693076       0.7446543       0.4341529
      0.3596712       0.4467709       0.1605229
      0.4578959       0.3462671        0.472224
      0.3871932       0.9285529       0.1860643
      0.8889985       0.3410742       0.4495836
      0.1985088      0.05702607       0.6206642
     0.03523945       0.1531569       0.3726087
      0.3899764       0.9057776       0.2933861
      0.7774072       0.6782192       0.5319296
      0.1714786       0.3698963        0.654969
      0.5020122       0.3830868       0.2104857
       0.816383       0.4729872       0.2318014
      0.5921696       0.1150596       0.6574373
      0.8016184       0.7690682       0.2413473
      0.6461212       0.9644543       0.3025331
      0.5840265       0.9564156        0.275882
      0.6991111       0.8636419        0.614734
      0.3444432        0.587704       0.2166683
      0.5946354       0.5681358       0.1469702
      0.6363043       0.2445006      0.02636044
       0.986936       0.3190931       0.9064454
      0.9816743       0.9758882       0.4336252
      0.1351397       0.5371304       0.3062035
      0.4651942       0.3997015       0.7445321
      0.1229992      0.05305948        0.434876
      0.5387287       0.1021979       0.8150831
      0.0178579       0.7384321       0.4902078
      0.6295245      0.02705573       0.6632771
      0.7076921      0.03337774      0.07814135
      0.1015478       0.9466317        0.308207
      0.8575645       0.1297024       0.6572026
      0.8229971       0.2124086       0.8204109
       0.295966         0.19357       0.6814964
      0.3884413       0.5721269      0.05257141
      0.8607298       0.6868225      0.05775517
      0.5749775       0.5923143        0.319314
     0.09793679       0.7879393       0.7251771
      0.3792221        0.402273       0.9891309
      0.1520803      0.02059824       0.9580832
      0.1655631       0.2512357       0.9755892
      0.5324513       0.4146914        0.162261
      0.3922276       0.5340029       0.7395339
      0.2282802       0.5015378       0.7530409
      0.3855714       0.1049508       0.9067315
      0.7028336       0.4848149       0.7115703
      0.2452104       0.2255966      0.06297785
      0.6855719        0.972972       0.9698817
      0.3997931      0.09917694       0.9505636
      0.5635768       0.2813562       0.4414633
     0.02680592       0.8241816       0.9671128
      0.1607064       0.6583715       0.2130462
      0.9038125       0.5547183      0.00552631
      0.2182778       0.2100312       0.4588477
      0.8429657       0.2649579       0.6253335
      0.5729955       0.9049204       0.4510116
      0.5083991       0.2320272       0.3037689
     0.02143336       0.3832819       0.1320632
      0.1928491       0.9305953       0.4651216
      0.9708701      0.01471427       0.3177086
      0.4671141       0.5306343        0.966016
      0.3199471       0.1622122       0.6301081
       0.409104       0.4218968       0.5209916
       0.970246       0.7597696       0.1233513
     0.02631452        0.526425       0.9713583
      0.5206817       0.0370532       0.5275806
      0.6738787      0.04045966       0.2818699
      0.6417621       0.5974322       0.1859284
      0.5657704       0.8368783       0.7420447
      0.8023884       0.1914163       0.8748799
      0.4127961       0.8514335     0.008522646
      0.9820553       0.1614736       0.6607275
      0.1513722       0.2542551        0.762084
     0.05729278       0.3127346       0.9059639
       0.450326       0.7895219       0.4096856
      0.7977858       0.9671414       0.4410153
      0.4362605        0.999953         0.84279
     0.04664047       0.1959527       0.6393194
      0.2565702       0.7237877       0.1004554
      0.7989626       0.1443401      0.08436398
      0.3748919       0.9875464       0.1067111
      0.2711177       0.9686805        0.511789
      0.3237918       0.1973234      0.02182739
      0.5291927          0.4395       0.4711865
      0.3489035       0.6351338       0.3533359
      0.6387984      0.09280129       0.3966087
      0.7076894       0.3230446       0.1946309
      0.2015272       0.4185926      0.09748726
      0.2072104       0.5007087       0.2011981
      0.2782907         0.72864       0.9277822
      0.7401062       0.6585064       0.5000334
      0.9386227       0.9081738       0.7701292
      0.6367714       0.7825584       0.2171662
     0.01098736        0.518151       0.5901871
      0.8308801       0.6772153       0.3397574
      0.2952739       0.1022496       0.9806191
       0.746886       0.9247847       0.2567916
      0.1565712       0.4638588       0.5297819
      0.8826903       0.6626491       0.8803046
      0.9994937        0.138478       0.5007335
      0.7464809       0.2333947       0.5351701
      0.6042554       0.8507596       0.4893846
      0.1453268       0.4926201       0.1761532
      0.6132272       0.3532153       0.8669548
     0.02025265       0.3454813       0.6279668
      0.1447195       0.1157262       0.2481807
      0.4643619       0.2324171       0.7801117
      0.9801849       0.4680926       0.6595484
      0.4072489      0.05522611       0.8443408
      0.8821703       0.2193818       0.4791351
     0.03450962       0.8399481       0.8077336
      0.4792746          0.9474       0.0231845
      0.4653543       0.2373067       0.6353681
      0.8423575       0.8057224       0.3308956
      0.4969793      0.08792697        0.824485
       0.548629        0.751652       0.3668733
      0.9656588       0.7483347       0.4273606
      0.6370281       0.6491594        0.265616
      0.7176482       0.3281645       0.4661498
      0.8704016        0.158331       0.7322675
      0.5763282       0.8430335     0.003280364
      0.3739668       0.4136551       0.6474566
      0.9022474       0.3061852     0.003279905
     0.02605598       0.5906577      0.04499731
      0.6992496        0.644034       0.2002799
      0.1860087       0.2982069       0.3596951
       0.890692       0.1826298      0.07927069
      0.7775034       0.7127471       0.1160715
      0.4468006       0.4542751       0.3945218
     0.01150094       0.7621493       0.8345237
      0.6867143       0.5538816       0.6208975
      0.5737616       0.3619458       0.7587774
      0.2901894        0.200862       0.6373067
     0.05333349       0.1683541       0.8849828
      0.2889057       0.5615837       0.7567583
      0.8772141       0.6159545       0.7242137
      0.7505205       0.6970325       0.5741871
      0.3183909       0.8126249       0.8141511
      0.6697758       0.9126435       0.4055926
      0.8405635       0.9559066       0.3112359
      0.8923173      0.08698506       0.4986366
    0.002672717       0.4378047        0.493775
      0.3713595        0.362543       0.4564911
      0.5808299       0.7669472       0.8760634
      0.7116211         0.68244       0.5079751
      0.1239057       0.8754776       0.4691444
      0.4378065       0.7650689       0.9837701
      0.1819688        0.369541       0.8918866
      0.6663897       0.3857969       0.3434965
      0.1955085       0.1769923       0.9840909
      0.5382088       0.6657515       0.4183363
      0.1326177       0.4326035       0.1295386
      0.9963651       0.4159018       0.0958161
      0.3435886       0.6421519       0.6416251
      0.1653612       0.1710488       0.5938526
      0.1103235       0.3515051       0.4970847
      0.5279688       0.4231806       0.4982937
      0.5869411        0.610759        0.434997
      0.6325738       0.5084451        0.121565
      0.3159981       0.4975471       0.6564021
      0.2477596       0.5187802      0.09905014
     0.08277182       0.4551085       0.8575409
      0.6111172       0.1629673      0.02365512
      0.5283752      0.05371269       0.5764269
      0.1038867        0.509794       0.5009802
      0.7436298       0.6121122       0.3603765
      0.2414617      0.03255423       0.3609834
      0.4978148       0.5966094       0.8482711
      0.9296058       0.3275072       0.3238964
      0.4862457       0.4872877       0.2436951
      0.4090433       0.8549106       0.6714956
      0.1480258       0.2788482       0.6203872
      0.3857449       0.5173249       0.5901872
      0.4834362       0.7259142       0.7301342
      0.4446154       0.3448556       0.8928116
      0.6832324       0.2041211       0.2195032
      0.3005486       0.8666118       0.4780341
      0.6904376       0.9725466       0.4832269
      0.9445637       0.1645684      0.08795965
      0.4179013       0.9898883        0.301897
      0.7954297       0.9821065       0.5428095
      0.2866189      0.02691682       0.5690448
      0.9389182       0.4369969       0.5025983
      0.8640963       0.4819802       0.6078627
     0.09392596       0.6016503       0.3408627
      0.9046112       0.5722435       0.9157536
      0.2468695       0.7523662      0.09604935
      0.1261996       0.1304226       0.6622218
      0.4839916       0.8031749       0.5263466
      0.3120298       0.8713096       0.2433795
      0.8316082       0.2954499       0.5814163
      0.1477484       0.1150199      0.08417844
      0.5525302       0.3481251       0.3498804
      0.2276844       0.7180377       0.4541927
      0.9245434      0.04300984       0.9749897
        0.60246        0.400739        0.726655
       0.470161       0.3134499      0.04351809
      0.7727864       0.1178058        0.971636
     0.05494036       0.3267991       0.8419144
      0.8455268       0.0989865       0.3535213
      0.6607612       0.2687895      0.04683903
      0.3958654       0.8530473       0.3080465
     0.05192241       0.2853705       0.8112448
      0.4479379       0.1079866       0.7611377
      0.7377594       0.9302376       0.6842604
      0.4116116       0.8222984      0.06886728
      0.3214146       0.9612732       0.5270985
      0.2895838       0.9011736       0.7241942
      0.2454268       0.9156769       0.1686267
      0.7441839        0.624864       0.9652728
      0.6478447       0.6589952       0.5727122
     0.03092364       0.9715546       0.3514367
       0.667078       0.6819418       0.6239207
       0.954494       0.5732243       0.1374578
      0.4501373       0.3015934       0.9449095
     0.03140214       0.5064784       0.9027138
      0.7409489       0.5713433       0.1153485
      0.9353304       0.4198746       0.8654139
      0.7650107       0.6025343       0.8005969
      0.1400381       0.8035132       0.7556139
      0.5567964       0.6142157       0.2470661
      0.6366039       0.1350963       0.7418998
       0.668738       0.5322849       0.6707349
      0.3020208      0.01810246       0.6258147
      0.4814916       0.1510182       0.5991146
      0.2227954      0.04957606       0.3372245
      0.5111481       0.3008185       0.2999085
       0.255454       0.5681812       0.4748682
      0.4233312       0.2423905       0.1584447
       0.289694      0.09726867       0.1394345
       0.455304       0.3097987       0.1830405
     0.08857785       0.9766687        0.587632
      0.7710456       0.9620946       0.5468927
      0.1687272      0.07655052     0.003975636
       0.810932       0.9510994       0.2055565
      0.1081791        0.647344        0.979709
       1.020804       0.1652976       0.3006016
      0.2176903       0.5703894       0.5075641
      0.1546284       0.8414692       0.2548271
      0.4027571       0.0263358      0.01707731
      0.1849541      0.08529361       0.6258544
      0.2992995        0.102338       0.2285888
      0.8797849       0.9686422       0.2829606
      0.3217297       0.1469843       0.6694595
      0.7606887       0.8489316        0.349859
       0.283207       0.8395227       0.7972453
      0.7531679       0.3857195       0.5878486
      0.3456056       0.9620425       0.4833469
      0.5576937       0.6546676       0.1812818
      0.4022983       0.5373369       0.6022529
      0.3012694       0.8636622       0.1951536
      0.1053479       0.5642164       0.3412934
      0.6875462       0.7387408      0.03338323
      0.1183647       0.7683923       0.7273865
      0.6960454       0.5628786       0.6993413
      0.2874452       0.2569142       0.7086503
      0.9139346       0.1239311       0.2405132
      0.2695464       0.6767217       0.9529154
      0.4671933       0.2651516      0.03092973
      0.8315721       0.9443423       0.1123523
      0.7859379       0.7300734       0.8414593
      0.1228658       0.6946893       0.9731722
      0.4967996       0.2561434       0.7542771
      0.7723463       0.7489874       0.1377078
      0.6450932       0.9192819       0.9554264
      0.3999363       0.3153965       0.2146837
      0.3241747      0.03465895        0.536957
      0.2477958       0.3650221       0.4855163
    -0.02003767       0.8333084        0.532194
      0.3298604        0.811529       0.2992746
      0.7655483       0.7879275       0.7479397
       0.184003       0.4485354       0.4908886
      0.4759894       0.8565649       0.9575961
      0.3517446       0.4634431       0.9285683
      0.1105877    -0.003185282      0.04821672
      0.2186604       0.2182706       0.1479389
         0.4552       0.1044619       0.8025513
       0.494488       0.5684932      0.01942956
      0.3727703      0.02122765       0.6824412
      0.4291878       0.4842415       0.1684043
      0.8268532      0.06174261       0.3811653
     0.06693661      0.04442207       0.8253021
      0.9649635       0.5064352       0.4634758
      0.8281107        0.735384       0.3126637
      0.1709707       0.5287165       0.3400465
      0.7498903       0.4726443       0.5700779
      0.9563329      0.04168089       0.0552423
      0.3922909       0.4164986        0.958918
      0.3105805       0.2695578       0.3818733
      0.6220652       0.2656881       0.2546897
      0.2177521      0.06893754      0.06356548
     0.06330049       0.4617055       0.5904854
      0.5921172       0.2901019       0.1771492
      0.9392435      0.08150333       0.2251363
      0.5068259    -0.003720523       0.8645549
      0.4099491        0.543686       0.2266632
      0.2579055       0.8709075       0.1031238
      0.9377603       0.7162943        0.468428
      0.2952387       0.8780083       0.6589321
      0.5212346       0.1483196       0.8069133
      0.9784947       0.5746478       0.1505772
      0.9232549       0.3371637       0.3006141
      0.1607419       0.3656715       0.6063184
      0.2407364       0.7811595       0.9002019
     0.05413685        0.912044       0.4184853
      0.0858718       0.9173083       0.9918106
      0.3425337      0.03548601       0.6791474
       0.168541       0.4380557       0.6363706
      0.6403866       0.6688317       0.6680794
      0.1587196       0.6624689       0.1607029
      0.7217047       0.9071212       0.2779959
      0.4390517       0.3475512       0.1778242
     0.07801497       0.5111781       0.4582165
      0.5050395       0.1530321      0.01873819
      0.1483437       0.9534465       0.7051722
      0.4540446       0.7922692       0.9133749
      0.1664998       0.6686096       0.2868769
     0.01378101       0.4682324       0.5896165
      0.4973317       0.5757117       0.9724392
      0.4937588       0.7436232       0.8115404
      0.7948632       0.9651168       0.1993375
      0.1069553       0.8191239       0.6327925
      0.1457511       0.2104006       0.1474348
    0.007368454      0.07135337       0.1687082
      0.3103487       0.7863525       0.2021192
      0.9620195       0.2568043       0.8474258
      0.1309135       0.2119253       0.7450657
      0.2582549       0.7456691       0.5247385
      0.7828278       0.4595055       0.5168643
      0.6036012       0.2479417       0.2133921
      0.1513043       0.4788963       0.1267485
      0.2035565       0.2323761       0.3593845
      0.1696396      0.06595228        0.594907
       0.453048       0.3888898       0.4266135
     0.05611793       0.0662071       0.3753364
     0.02469061       0.9623041       0.6521007
