              x               y               z
      0.3717078     0.006311895       0.7003626
      0.3816494      0.02736564       0.7185206
       0.358135      0.02613469       0.6944673
      0.3913798     0.009105744       0.7007026
      0.3774284      0.02289116       0.7154257
      0.4322527      -0.0135981       0.6757837
      0.3754489     0.002642935       0.7164184
      0.3888979    -0.008161907       0.7095032
      0.3695477     0.009765525       0.7028801
      0.3699612     0.004135653       0.6958764
      0.3934682      0.01372129       0.7499654
      0.3667945     0.002230715       0.7252898
      0.3780213   -0.0003480565       0.7092243
      0.3584082     0.008177602       0.7062979
      0.4036429      0.06931626       0.7105835
        0.37887     -0.01245234       0.7270917
      0.4026079     0.004037278       0.6784179
      0.3694577    0.0006938162       0.7095278
       0.345198      0.02587097       0.7039256
      0.3813024     0.007201057       0.7043312
      0.3962971      0.02711934       0.7077635
      0.3898409     0.008138863       0.7085777
      0.3725816      0.02917973       0.7122636
      0.3826983      0.01214128       0.7307769
      0.3815238       0.0207812       0.7078007
      0.3772907    -0.000878561       0.7177828
      0.3892181      0.02604919       0.7155647
      0.3529861     -0.02155611       0.7044755
      0.3876456      0.02578218       0.7180283
      0.3689512     0.004738461       0.7073611
      0.3798421     0.005834937       0.7206208
      0.3595565     0.005506736       0.7116622
      0.3761484       0.0113248       0.7240482
      0.3835355      0.04846497        0.665689
       0.387606     0.003036897       0.7033625
      0.4843964       0.7334772       0.6176848
       0.481134       0.7604423        0.650948
      0.4964332       0.6767322       0.6408595
      0.4775253       0.7096312       0.6174454
      0.4960181       0.7288296       0.6261715
      0.4821329       0.7329027        0.638298
      0.4899738       0.7293792        0.592395
      0.4492141       0.7466802       0.6118244
       0.471008       0.7398297       0.6652788
      0.4703701        0.714041        0.606833
      0.4790617       0.7351115       0.6132903
      0.4573936       0.7289075        0.621879
      0.4966073       0.6990424       0.6089592
      0.4567516         0.69052        0.606051
      0.4789866       0.7300568       0.6297424
      0.4819457       0.6944436       0.6435776
      0.4678495       0.6917805       0.6213568
      0.5069497       0.7055658       0.5961431
       0.474987       0.7121862       0.6177646
      0.4593222        0.735624       0.6256373
      0.4712931       0.7373818       0.6103488
      0.4793126       0.7137035       0.6134524
      0.4923011       0.7157444       0.6430639
      0.4768233       0.7031474       0.6047246
      0.4824641       0.7249772       0.6108333
      0.4889447       0.7287054       0.6214707
      0.4921836       0.7242494       0.6224646
      0.4741586        0.714953        0.624047
       0.473317       0.7039048       0.6185026
      0.4753818       0.7380453       0.6189723
      0.4971281       0.7230548       0.6231325
      0.4686866       0.7185826       0.6217013
      0.4791733       0.7130927       0.6086058
      0.4882096        0.720015       0.6229095
      0.4729358       0.7366357       0.6249303
      0.4728228       0.7205476       0.6121738
      0.5001136       0.7448459       0.6147366
      0.4952631       0.7451673       0.6077396
      0.4691914       0.7285774       0.6219535
      0.4615404       0.7575126       0.6788912
      0.4866099       0.7195148       0.6103534
      0.4655897       0.7251199       0.6288271
      0.4800641       0.7114807       0.6081759
      0.4899057       0.7247522       0.6330514
      0.4679231       0.7297872       0.6312669
      0.4757416       0.7400317       0.6246576
      0.4926197       0.7305217       0.6234593
      0.4648245       0.7205181       0.6140079
      0.4901281       0.7123451       0.6247436
      0.5301876       0.7494366       0.6049634
      0.4752198       0.7578169       0.6174412
      0.4855425       0.7260291       0.6336366
      0.4778429       0.7335938       0.6221174
      0.4833688       0.7163806       0.6072635
      0.4724604       0.7443519       0.6322482
       0.491467       0.7451724       0.6156482
      0.4745346        0.733706       0.6277072
      0.4880198       0.7139665       0.6179167
       0.467689       0.7161595       0.6164184
      0.4724466       0.7041684        0.634118
      0.4930711       0.6867892        0.643654
      0.4923886       0.7289142       0.6104018
      0.4768206       0.7314237       0.5929063
      0.4791504       0.7208296       0.6392328
      0.4595552       0.7193004       0.6401848
      0.4725066       0.7161851       0.6273429
      0.4803383       0.7100153       0.6156515
      0.4687101       0.7407443       0.6039286
      0.4687458       0.7194766       0.6410726
      0.4920463       0.7097828       0.6252224
      0.5060794       0.7348543        0.644098
       0.469054       0.7160371        0.598499
      0.4936657       0.7173986       0.5923405
      0.4268528       0.7610258       0.5926401
      0.4639124       0.7291161       0.6281018
      0.4678627       0.7128426       0.6473456
      0.4790264        0.725387       0.6097187
      0.4737153       0.7284093       0.6284846
      0.4669813       0.7218845       0.6134189
      0.4869951       0.7113738       0.6009648
       0.482823       0.7141389       0.6250053
      0.4918357       0.7339624       0.6147786
      0.4799339       0.7245054       0.6368651
      0.4873696       0.7332097       0.6292268
      0.4799446       0.7155796       0.6116179
      0.4710782       0.7246742       0.5864098
      0.4636674       0.7153324       0.6201298
      0.4846574       0.7268203       0.6312953
      0.4895382       0.7275419       0.6376254
      0.4901808       0.7275354       0.6240188
      0.4709626       0.7187599       0.6771462
      0.4823168       0.7251433       0.6401064
      0.4819604       0.7245242       0.6387856
      0.4732727       0.7143557       0.6233723
      0.4599232       0.7492992       0.6284203
      0.4526187       0.7298741       0.6440827
      0.4701759       0.7123207       0.6319478
      0.4902362        0.732483       0.6067788
      0.4718927       0.6945685       0.6290771
       0.485031       0.7117284       0.6107941
      0.2281423       0.7747392   -0.0006073938
      0.2179551       0.8471597      0.02198143
       0.236545       0.8411328       0.0275638
      0.2316252        0.835995      0.02340921
      0.2429614       0.8466913      0.01525676
       0.211553       0.8440216      0.01495502
      0.2195113       0.8237922      0.00597002
      0.2148985       0.8604635      0.01882364
      0.2660036       0.8711797     0.009288249
      0.2485287       0.8451908      0.03274681
      0.2538909       0.8330917     0.006219054
      0.2146356       0.8453136      0.02364572
      0.1887899        0.839092      0.03924575
      0.2286832       0.8449706      0.01733009
      0.2075558       0.8303163      0.01253266
      0.2175434       0.8459486      0.03031078
      0.2388564        0.807386      0.02196643
      0.2115858       0.8446394      0.01475481
      0.2188771        0.846544      0.03345109
      0.2079169        0.828796      0.03378114
      0.2099419       0.8779667      0.03986588
      0.2189041       0.8258212      0.01427151
      0.2239478         0.86279      0.05375365
      0.2215897       0.8282267     0.007735696
      0.2116895       0.8443516      0.02843273
       0.217121       0.8374774     0.008424591
      0.2300533       0.8433906    -0.009582665
      0.1556962       0.8467352      0.01505413
      0.1957265       0.8034084      0.04395173
      0.2218098        0.860816       0.0230284
      0.2026996       0.8262304      0.01426476
       0.156078       0.8102233       0.0513872
      0.2110384       0.8257638      0.02148969
      0.1984469       0.8237658      0.02978477
      0.1678336       0.8426905      0.01383326
      0.2224807       0.8335816     -0.02248231
      0.2097025       0.8247539       0.0172802
      0.2096054       0.8383536     0.006977743
      0.2183235       0.8566633     -0.01432378
      0.2052752       0.8447716      0.02509472
      0.2136697        0.843989      0.01867582
      0.2487872       0.8443452      0.03869168
      0.2032153       0.8368697      0.03829607
      0.2114608       0.8313198      0.02796102
      0.2093742       0.8180876     0.009523437
      0.2150242       0.8431218      0.02646952
      0.2151201        0.839191     -0.01011694
      0.2217668        0.829888       0.0326877
      0.2138049       0.8263457      0.02822354
      0.2311304       0.8328953      0.01891161
      0.2284458       0.8285184      0.01476265
      0.2134488       0.8448046      0.01202524
      0.2349699       0.8411971      0.02410978
      0.2106653       0.8274642      0.02636925
      0.1709048        0.852448      0.05302335
       0.228161       0.8470957      0.02444237
      0.2101873       0.8217403     0.009017345
      0.2502575       0.8551945      0.01650405
      0.2096199       0.8022085      0.01112941
      0.2345095       0.8347829     -0.02451032
      0.2191169       0.8277749      0.01083797
      0.2119778       0.8638334      0.02406874
      0.2278737       0.8318619      0.03197619
      0.2179112       0.8583837      0.06206324
      0.2249666         0.85305      0.08611473
      0.2037828        0.843456      0.02304398
      0.2302664       0.8369474       0.0271663
       0.249706       0.8256395      0.04630899
      0.2081797       0.8134164      0.02143448
      0.2283831       0.8337855      0.04731611
      0.2635469       0.8107828      0.03435616
      0.2071192       0.8494873      0.01932603
      0.1899635       0.8217502      0.03530913
      0.2272632       0.8310335      0.01224841
      0.1950153       0.8129646      0.02635393
      0.2282275       0.8098949      0.01547509
      0.2229373        0.845938      0.01562208
      0.2323713       0.8357505      0.02439629
      0.2001261       0.8375035      0.02301564
       0.229096       0.8269578      0.01865594
      0.2392498       0.8323481      0.02208641
      0.2423106       0.8535543      0.00858808
      0.2220044       0.8594303    -0.001007846
       0.205705       0.8464302      0.02395183
      0.2197594       0.8314007      0.03524638
      0.2037555       0.8995311      0.02313868
      0.2117684       0.8402071      0.01376016
      0.2671416       0.8089149      0.04437039
      0.2111608       0.8299514      0.04158305
      0.2216503       0.8431525     0.009321335
      0.2136465        0.844953      0.04228594
       0.219021        0.847449      0.01326204
      0.1980972       0.8451214      0.04013529
      0.2415942       0.8204051      0.02593238
      0.2307107       0.8207343      0.02825204
      0.2182539         0.81862      0.01539585
      0.2113684       0.8470651      0.01132871
      0.2495561       0.8197573      0.01863352
      0.2346054       0.8258776       0.0161713
       0.215599       0.8231542      0.02275823
      0.2559026       0.1087231      0.06449149
      0.2442541      0.09828761      0.07154007
      0.2532851       0.1106708      0.08135787
      0.2835375       0.1162747      0.08531285
      0.2918116        0.102171       0.1283647
      0.2377104       0.1146012      0.09242918
      0.2374248       0.1066754      0.07408586
      0.2491311      0.09742056      0.08695574
      0.2445801       0.1015389       0.0886839
      0.2459622       0.1341337      0.08121789
      0.2710284       0.1703577      0.09006743
      0.2482367       0.1175426      0.09638189
      0.2618966       0.1127724      0.09107297
      0.2359801       0.1238685      0.08736264
      0.2534423      0.09390857      0.06122303
      0.2542141       0.1241825      0.07830393
      0.2240793       0.1139737      0.08584302
      0.2510293       0.1264437      0.07369087
      0.2518078      0.09890569      0.07753907
      0.2373635       0.1287511      0.07847479
      0.2338592       0.1133146      0.08512649
      0.2541259       0.1101438      0.09088808
      0.2560349       0.1287564      0.08197534
      0.2537882      0.07782051      0.05508135
      0.2560257       0.1150521      0.08440976
      0.2552567       0.1069322      0.08500693
      0.2751344       0.1468619       0.0586496
      0.2423363       0.1276828      0.08434218
      0.2517575       0.1743154      0.09470161
      0.2498837       0.1244127      0.07086594
      0.2659953      0.09918744       0.0449579
      0.2490019      0.09202527      0.07506298
      0.2481596        0.124108      0.07978268
      0.2556827        0.115822      0.08513924
      0.2522203       0.1060634      0.09251638
      0.2571648       0.1275197      0.09232287
      0.2100275      0.09561582      0.06141715
      0.2508887       0.1309219      0.08696176
      0.2244781       0.1079586      0.08386063
      0.2582412       0.1101413      0.08006038
      0.2440387        0.113412      0.09963596
      0.2524235        0.119283      0.09548255
      0.2574004       0.1284824      0.07538014
      0.2463807       0.1323989      0.08969437
      0.2527202       0.1185226       0.0989177
      0.3089526      0.08486987      0.08640257
      0.2756514       0.1609359      0.05974913
      0.2601643      0.09817389      0.08508889
      0.2218413       0.1095704      0.09241918
      0.2344675       0.1270331      0.07690844
      0.2546748       0.1036895      0.08294793
       0.241235       0.1048538      0.07257712
      0.2332921       0.1143098      0.09403704
      0.2501996       0.1069583      0.09394451
      0.2566291       0.1251978      0.08117181
      0.2363278       0.1105371      0.08177822
      0.2254886       0.1242203      0.08653465
      0.2516559       0.1149565      0.09808508
      0.2435695        0.104691      0.07386082
      0.2481309       0.1316777      0.09825441
      0.2342113       0.1195502      0.07955002
      0.2143666      0.08808213      0.05601477
      0.2418776       0.1066607      0.09419483
      0.2547886       0.1277943      0.09100243
      0.2532947       0.1199681      0.09218607
      0.2817536        0.147466       0.1156007
      0.2317074       0.1261962      0.09326206
      0.2436848       0.1053153      0.09202815
      0.2377005       0.1211688      0.07679188
       0.239722       0.1122936      0.07800467
      0.2839878       0.1418541      0.09964943
      0.2528352       0.1035116      0.08280251
      0.2460275       0.1251294      0.07442908
      0.2918574       0.1539918      0.08054663
      0.2371859       0.1352242      0.06026744
      0.2318262       0.1268133       0.0826377
      0.2411533       0.1171274      0.09638696
      0.2398997       0.1202614      0.07857189
      0.2264847       0.1039303      0.06807108
      0.2519974       0.1258721       0.1127429
      0.2254444       0.1131076      0.09263496
      0.2494551      0.09785025       0.1030222
      0.2154862       0.1290936       0.1045853
      0.2338145       0.1131074      0.08484811
      0.2213224      0.08713112      0.03541418
      0.2514719       0.1086161      0.09015657
      0.2571931        0.113442      0.08645403
      0.2915792       0.1323932       0.1168624
       0.233981       0.1084733      0.08400401
      0.2436296       0.1061208      0.07927805
      0.2521809       0.1345992      0.09448442
      0.2546881        0.114627      0.09088552
      0.2430159      0.06081173      0.09283941
      0.2385808        0.106302       0.1114975
      0.2692476       0.1122016      0.08484672
      0.2349547       0.1015471      0.09786004
      0.2655892       0.1429265       0.0981181
      0.2076239        0.102874       0.0634396
      0.2642523       0.1249495      0.08672271
      0.2590903       0.1162236      0.07495923
      0.9964008       0.9577755       0.4433283
      0.9419399       0.9414491       0.4234574
      0.9555068       0.9419276       0.4413642
        1.01022       0.9592841       0.4316656
      0.9442306       0.9363849       0.4680838
      0.9311561       0.9427741       0.4501217
      0.9343287        0.945536       0.4422914
      0.9533282       0.9396084        0.446875
      0.9406946       0.9439841       0.4305529
      0.9642852       0.9264089       0.4244751
      0.9341117        0.933446       0.4469467
      0.9451111       0.9323045       0.4495418
      0.9322853       0.9381456        0.420364
       0.945166       0.9465499       0.4286454
      0.9570535       0.9364535       0.4460522
      0.9464021       0.9285306       0.4418722
      0.9420484       0.9226255       0.4378785
       0.935417       0.9366867       0.4303516
      0.9475052       0.9486687       0.4431712
      0.9474601       0.9156173       0.4436581
      0.9454218       0.9542229       0.4186225
      0.9570431       0.9605734       0.4243645
      0.9315306       0.9505074       0.4475386
      0.9284321       0.9402275       0.4410076
      0.9285863       0.9463433       0.4405881
      0.9316129       0.9737295        0.389485
      0.9528534       0.9415218       0.4325664
      0.9266027       0.9655649       0.4220173
      0.9526897       0.9341489        0.452247
      0.9466021       0.9527998       0.4345003
      0.9337964       0.9358737       0.4306542
      0.9462729       0.9356191       0.4266417
      0.9368316       0.9302056       0.4542813
      0.9475881       0.9287256       0.4448868
      0.9410802       0.9291427       0.4446379
       0.940376       0.9225853        0.440442
       0.874465        0.943985       0.4557945
      0.9525914       0.8991605       0.4524418
      0.9445863       0.9239951       0.4444412
      0.9499541       0.9594423       0.4263055
      0.9324248       0.9572993       0.4378769
      0.9410625       0.9282127       0.4145207
      0.9284245       0.9718812       0.4260041
      0.9349548       0.9260949       0.4505648
      0.9189802       0.9592818       0.4470181
      0.9337248       0.9395314       0.4307383
      0.9355545       0.9675372       0.4414651
      0.9436054       0.9258828       0.4320991
      0.9601669       0.9426077       0.4379716
       0.918637       0.9040314       0.4126301
      0.9504538       0.9275129       0.4272974
      0.9359381       0.9471872       0.4258466
      0.9488374       0.9487279       0.4445435
      0.9372537       0.9262258       0.4428856
      0.9437686       0.9342898       0.4569546
      0.9387029       0.9446821       0.4534928
      0.9591665       0.9435653       0.4486196
      0.9864018       0.9528299       0.4398351
      0.9433372       0.9647945       0.4006867
      0.9393448       0.9447922       0.4307997
      0.9465809       0.9492805       0.4347084
      0.9548934       0.9318701       0.4338479
      0.9387162       0.9303881       0.4365223
      0.9172064       0.9402842       0.4522361
      0.9461149       0.9554606        0.441847
      0.9498804       0.9549452       0.4435843
       0.952963       0.9448458       0.4313013
      0.9501543       0.9635862       0.4391697
      0.9419512        0.926787       0.4286008
       1.006962       0.9103933       0.4355453
      0.9423428       0.9527757       0.4388359
      0.9464077       0.9363227       0.4569737
      0.9566742       0.9233028       0.4470441
      0.9726591       0.8715506       0.4530009
      0.9556518       0.9493413        0.425648
      0.9435567       0.9494185       0.4420566
      0.9384447       0.9214073       0.4367848
      0.9422532       0.9490029       0.4465728
      0.9516174       0.9806061       0.4700033
      0.9418189       0.9334135       0.4522238
      0.9514837       0.9425518        0.449756
       0.939625       0.9318214       0.4317047
      0.9346056       0.9399863       0.4365721
      0.9432197       0.9515305        0.429384
      0.9380119       0.9464673       0.4426845
      0.9243892       0.9280105       0.4391334
      0.9587342       0.9600385       0.4359967
      0.9529035       0.9564581       0.4795932
      0.9370438       0.8923301       0.4329765
      0.9682907       0.9511256       0.4798179
      0.9360991       0.8942294       0.4455892
      0.9334033       0.9422775       0.4512922
      0.9524043       0.9384939       0.4343139
      0.9537541       0.9406203       0.4529025
      0.9547481       0.9362972       0.4474771
      0.9526789        0.941265       0.4338567
      0.9574057        0.957734       0.4753582
      0.9845258       0.9264869       0.4394273
      0.9444892        0.942834       0.4243161
      0.9460304        0.969993       0.4728677
   -0.002700927       0.7937772      0.05643663
     0.02573706       0.8114566      0.02646604
     0.02346079       0.7944769      0.03814221
   -0.004232145       0.7576929      0.03422447
     0.04033245       0.8127481      0.03552853
    0.007290595       0.7878628      0.03627792
     0.02906868         0.77731      0.02386484
     0.01969509       0.7977619      0.02355636
     0.02152469        0.800811      0.02871629
   -0.001354241        0.812342      0.01406086
     0.01089878       0.8069269      0.04102713
      0.0308976       0.8092528      0.03355807
     0.03192655       0.7551316      0.01846567
    0.005804499       0.8055394      0.03969233
     0.02672747         0.78109      0.03731217
    0.004311581       0.8132719      0.04817037
    0.004433254       0.8067654       0.0285543
     0.02590961       0.7511123      0.04548763
   -0.008237133       0.7911215      0.02158304
    0.005224804       0.8043613      0.04328776
    0.003872011       0.7869292      0.02471575
     0.01755758       0.7875166      0.01992828
    0.008625198       0.7858702      0.02079678
     0.03097169       0.7249862      0.03805861
     0.05367455       0.7703396      0.01638957
     0.02114602       0.8130273      0.02914807
     -0.0231115       0.8051328      0.03353768
    0.004067382       0.7844034      0.03559572
   -0.001245466       0.7934713      0.04409296
     0.01227195       0.7944183      0.01643984
     0.01723539       0.8050785      0.01223468
     0.01464596       0.7922146      0.01794222
     0.03188119       0.7876082      0.01768461
     -0.0194156        0.737897      0.02158481
   -0.004225374       0.7967038      0.02506023
     0.02542323       0.7985261       0.0280523
     0.01530498        0.783646      0.03090308
     0.01557311       0.7997437      0.04398351
    0.001012386       0.7924261      0.02850756
    0.001095247       0.7946769      0.03458769
     0.01222179       0.8136756      0.02856555
     0.01213259       0.8189515      0.02715119
     0.05074485       0.7469431      0.06271468
     0.01850534       0.7864878      0.04140346
     0.01182833       0.7913919      0.02050145
     0.02759321       0.7392319      0.01142999
    0.003725656       0.7875693      0.01579235
    -0.01074616       0.7945765      0.01783261
     0.01095105       0.8117667      0.01902634
     0.01992672       0.7925173       0.0200083
     0.02614064       0.8174577   -0.0003262739
   4.533437e-05       0.8103421       0.0356407
     0.01417883       0.8181786      0.04405082
     0.01711713       0.8125416    -0.007500032
    0.006399074       0.7997415      0.03789978
     0.01774223       0.7845753      0.02668409
    -0.01360469       0.7976259     0.002510567
   0.0009727254       0.8008557      0.04145333
     0.01118011       0.7733593      0.02055707
    -0.05463611       0.7968136      0.02439456
     0.01245998       0.7840217       0.0310105
  -9.101833e-05       0.7968078      0.04195802
     0.01076771       0.8129249      0.01925351
   -0.007548858       0.7936703      0.01623455
     0.00765992       0.7637183      0.07447662
     0.01642768       0.8040619    -0.006467891
    -0.01799079       0.7925511       0.0360342
    0.002836485        0.805721        0.032403
    0.006240323       0.8082806      0.04951115
     0.01417293       0.7875071      0.03509123
     0.01018483        0.807395      0.03336175
      0.0668799       0.7822854      0.04680187
     0.03613588        0.798033      0.02122261
   -0.001875007       0.8193306      0.04284508
   -0.004818953       0.8011551       0.0186583
    0.003369419       0.7822845     0.009022049
      0.0238901       0.8048885     0.005146928
     0.02856148       0.8078285      0.03531863
    -0.01539687       0.8337568      0.07073211
    -0.01496833       0.7566839      0.01777571
    -0.03435058       0.8333816      0.06458177
    0.008984682       0.8146855      0.02163668
     0.02164375       0.8007316      0.06257156
    -0.01119081       0.7864173      0.02124569
     0.03004486       0.7997258      0.04318152
    0.006093811       0.8045429      0.02587346
     0.03172982       0.8157837      0.01150391
     0.01162584       0.7792308      0.02909635
     0.03548216       0.7926273      0.01776349
    0.005272172        0.794401      0.04058151
      0.0242854       0.7927931      0.03383309
   -0.004164046       0.7973765      0.02912751
     0.02017958       0.7807938      0.02847381
    0.001998785        0.797616      0.02468154
     0.02145627       0.7940778      0.02665609
     0.01024354       0.7879492      0.01459214
     0.02177962       0.7992828      0.04017151
    0.009604347       0.7938753      0.04141902
     -0.0360696       0.8116146      0.01890246
  -0.0009779298       0.8167398      0.03338134
      0.4698369        0.669142       0.7305863
      0.4908994       0.7023592       0.6920073
      0.4950155       0.7443164       0.6740505
      0.4732343       0.7301934       0.6812946
      0.4855072       0.7165147        0.703161
      0.4781828       0.6963657       0.6847226
       0.467201       0.7050514       0.6762346
      0.4639396       0.7208635       0.6874526
      0.4753409        0.705351       0.6982605
      0.4660652        0.705259       0.6954579
      0.4765186       0.7155324       0.6985311
      0.5062819       0.7210665       0.6991301
      0.4826972       0.7228066       0.6890328
      0.4861405       0.7026915       0.6914981
      0.4789981       0.7007237       0.6739336
      0.4864718       0.7211201       0.6924901
      0.4917144       0.7232191       0.6805442
      0.4763507       0.7069513          0.6908
      0.4837306       0.6980246       0.7130886
      0.4670693       0.6879582       0.6816789
      0.4917686       0.7169495       0.6759053
      0.4687151       0.6923276       0.6899469
      0.4914011        0.717618       0.6985553
      0.5094588       0.7069187         0.70047
      0.4976885       0.7044451       0.6928461
      0.5009205        0.710824       0.6872292
      0.4917624       0.6929819       0.6821235
       0.488002       0.7027859       0.6838865
      0.5201555       0.7155315        0.718599
      0.4730654       0.7017221       0.7123448
      0.5163233       0.6896338       0.6844404
      0.4863095       0.7036451       0.6942055
      0.4827191       0.7199957       0.6642935
      0.5088974       0.6782275        0.676574
      0.5198771       0.6680831       0.6787634
      0.4696071       0.7220453       0.6995104
      0.4872239       0.6877604       0.6655585
      0.4786843       0.7214453       0.6761949
      0.4675768       0.7236258       0.6682269
      0.4634339       0.7237376       0.6773495
      0.5273973       0.6982487       0.6907519
      0.4877623       0.6984711        0.695868
      0.5013877       0.7231483       0.6928748
      0.5460304        0.701486       0.7254506
      0.4810133       0.7093806       0.6965982
      0.5031225       0.6855731       0.7019111
      0.4889713       0.7063662       0.6749061
      0.5204939       0.7146763       0.7148897
      0.4838019        0.724768       0.6860783
       0.501187       0.7367695       0.7011316
      0.4851891       0.6837952       0.6807774
      0.4968101       0.7153062       0.6883377
      0.4778476       0.6998955       0.6951553
      0.5004406         0.73035       0.6912895
      0.4634721        0.694415       0.6792098
      0.4890634       0.6970828       0.6888261
      0.4976114       0.7065601       0.6550714
      0.4647168       0.7229093       0.6768858
      0.4898867       0.7039948       0.6904985
      0.4795672       0.7013454        0.683154
      0.4458402       0.7572154       0.6719149
      0.4859942       0.7246778       0.6823518
      0.4673937       0.7208273       0.6789604
      0.5018186       0.7558205       0.7238527
      0.5410997       0.7455254       0.6669676
      0.4900827       0.7247705       0.6851809
      0.4753966       0.6913014       0.6768776
      0.5027258       0.6802311       0.6412242
      0.4957481       0.7284165       0.6756454
      0.4626596       0.7136755       0.6836746
      0.4900433       0.7139064       0.6751044
      0.4739986       0.7339227       0.6764861
      0.5123183       0.6912261       0.6768452
      0.4772469       0.6446499       0.6901316
      0.4868376       0.7537687       0.7075522
      0.4545607       0.7015071       0.6699431
      0.4909675       0.7053015       0.6889047
       0.428814       0.6781035       0.7200648
       0.509466       0.7144629       0.6809525
      0.4754104       0.7394461       0.6869808
       0.494293       0.7037191       0.6901688
      0.4925168       0.7151396       0.6942213
      0.4551691        0.686123       0.6753667
      0.5043971        0.713193       0.6843159
      0.4598708        0.773971       0.6694788
      0.4738204       0.7199053       0.6924119
      0.4904491       0.6931757       0.7143479
      0.4942231       0.7436682       0.6740452
      0.5191642       0.7179067       0.6535057
      0.5251245       0.7062405       0.6984116
       0.444834       0.7067447       0.7192977
      0.4903269       0.7158774       0.6960067
      0.4925088       0.6967751       0.6796011
      0.4794389       0.7011015       0.6841172
      0.4660911       0.7007886       0.6863361
      0.4930294       0.7202255       0.6850015
      0.4814629       0.7290598       0.6623578
      0.4687743        0.704026       0.6808067
      0.4764272        0.705764       0.6803586
      0.4860854        0.708073       0.6974363
      0.2444351       0.9706399       0.2800539
      0.2171477       0.9822978       0.2752004
       0.232627       0.9661216       0.2849487
      0.2087171       0.9695276       0.3095211
      0.2327493       0.9621032        0.285432
      0.2135511       0.9743065       0.2773041
      0.2535563       0.9757918       0.2788842
      0.2201866       0.9445497       0.2868156
      0.2280358        0.964813       0.2899417
      0.2043836       0.9574768       0.2793099
      0.2455615       0.9774877       0.2939099
      0.2294788       0.9617695       0.2868434
      0.2196433       0.9696188       0.2617554
      0.2032226       0.9417243       0.2663108
      0.2318641        1.008977       0.2781675
      0.2227383        0.979016       0.2792195
      0.2315897       0.9766859       0.3035019
      0.2323353       0.9595627       0.2909009
      0.2392163       0.9627267       0.2724375
      0.1943001       0.9759691       0.2819194
       0.270771         0.96206       0.3250155
      0.2021368        0.956526       0.2890504
      0.2022569       0.9038485       0.2562537
      0.2201087       0.9729228       0.2976645
      0.2250594       0.9563637       0.2723125
        0.21324        0.950346       0.2885113
      0.2291786       0.9852885       0.3046336
      0.2248251       0.9755462       0.2937147
      0.1970832        0.947276       0.3044307
      0.2151625         0.94745       0.2833211
      0.2272981        0.960682       0.2969578
      0.1969909        1.027951       0.2608815
      0.2265059       0.9708477       0.2819749
      0.1986971       0.9201167       0.2531988
      0.2622548       0.9236905       0.2898346
       0.229683       0.9610343       0.2907601
       0.230157       0.9467499       0.2982703
      0.1973124       0.9636712       0.2929033
      0.2192388       0.9776017       0.2774879
      0.2162057       0.9738781       0.3050817
      0.2327241       0.9618216       0.2746233
      0.2061936        1.008953       0.2900485
      0.1843142       0.9402144       0.2848659
      0.2190247       0.9474739       0.2736945
      0.2178014       0.9704737       0.2681205
      0.2609488        0.982001       0.2863396
       0.255106       0.9532101       0.3157691
      0.2268058       0.9711134       0.2873715
      0.2786347       0.9435962       0.3069914
      0.2142669       0.9656123       0.2949081
      0.2331348       0.9714999       0.2800761
      0.2220865       0.9618912       0.2704366
      0.2197438        0.974305       0.2848006
       0.184323       0.9426112       0.2752519
      0.2255899       0.9522346       0.2772512
      0.2119182       0.9663207       0.2696919
      0.2422626       0.9535271       0.3021549
      0.2074954       0.9593408       0.2817852
       0.226334       0.9579051       0.2943361
      0.2262242       0.9707492       0.2868328
      0.2073638       0.9456272       0.2870714
      0.2285905       0.9621701       0.2890183
      0.2144312        1.013072       0.3367961
       0.219978       0.9801253       0.3082682
      0.1870363       0.9864705       0.3361189
      0.2204678       0.9706041       0.2686142
      0.2231893       0.9771406       0.2848772
      0.2122006       0.9513022       0.2797379
      0.2192247       0.9551692       0.2923593
       0.195755       0.9798057       0.3308252
      0.1947234       0.9675597       0.2423194
       0.235453       0.9713805       0.2813837
      0.2242686       0.9567985       0.2722438
      0.2246833       0.9375557       0.2593348
      0.2096554       0.9270004       0.2334982
       0.217594        0.967453       0.2708425
      0.2270112       0.9676188       0.2741938
      0.1820478       0.9262329       0.2886099
      0.2312572       0.9486221       0.2684397
      0.1803647        0.971372       0.2935118
       0.222764        0.928149       0.2905567
      0.2280475       0.9617801       0.2759936
      0.2151241       0.9969483         0.25335
       0.236429        0.959489       0.2907165
      0.2187359       0.9583021       0.2965396
      0.2224545       0.9651419       0.2711468
      0.2051784        0.982596       0.2611319
      0.1593444       0.9461439       0.3180895
      0.2228485        0.940495       0.2956716
      0.1962167       0.9244757       0.2570924
      0.1989592       0.9594169       0.2673196
      0.2155712       0.9744976       0.2860641
       0.242327        0.977395       0.2881458
      0.2275353       0.9548834        0.281094
       0.199655       0.9718401         0.28521
       0.243701       0.9786501       0.2892941
      0.2205428       0.9515167       0.2779984
       0.227946       0.9722474       0.2765692
      0.2168451       0.9525991       0.2817497
      0.2155435       0.9416331       0.2718216
      0.9445613       0.9270738       0.8989088
      0.9399992       0.9273816       0.8692991
      0.9230931       0.8914652       0.8902435
      0.9454743        0.930571       0.8806369
      0.9755253       0.9636585       0.9270289
       0.962794       0.9120638       0.8844225
       0.966411       0.9456255       0.8707299
      0.9324289       0.9169157        0.885684
